article_count,num_mentions_sum,num_sources_sum,num_articles_sum,avg_tone,std_tone,avg_goldstein,avg_severity,max_severity,conflict_ratio,conflict_event_ratio,root_event_ratio,sig_amplifier,sig_precursor,sig_propagation,sig_response,sig_trigger,cat_economic,cat_geopolitical,cat_labor,cat_port,cat_trade_policy,prop_local,prop_regional,prop_global,article_count_r7,article_count_r14,article_count_wow,num_mentions_sum_r7,num_mentions_sum_r14,num_mentions_sum_wow,num_sources_sum_r7,num_sources_sum_r14,num_sources_sum_wow,num_articles_sum_r7,num_articles_sum_r14,num_articles_sum_wow,avg_tone_r7,avg_tone_r14,avg_tone_wow,std_tone_r7,std_tone_r14,std_tone_wow,avg_goldstein_r7,avg_goldstein_r14,avg_goldstein_wow,avg_severity_r7,avg_severity_r14,avg_severity_wow,max_severity_r7,max_severity_r14,max_severity_wow,conflict_ratio_r7,conflict_ratio_r14,conflict_ratio_wow,conflict_event_ratio_r7,conflict_event_ratio_r14,conflict_event_ratio_wow,root_event_ratio_r7,root_event_ratio_r14,root_event_ratio_wow,sig_amplifier_r7,sig_amplifier_r14,sig_amplifier_wow,sig_precursor_r7,sig_precursor_r14,sig_precursor_wow,sig_propagation_r7,sig_propagation_r14,sig_propagation_wow,sig_response_r7,sig_response_r14,sig_response_wow,sig_trigger_r7,sig_trigger_r14,sig_trigger_wow,cat_economic_r7,cat_economic_r14,cat_economic_wow,cat_geopolitical_r7,cat_geopolitical_r14,cat_geopolitical_wow,cat_labor_r7,cat_labor_r14,cat_labor_wow,cat_port_r7,cat_port_r14,cat_port_wow,cat_trade_policy_r7,cat_trade_policy_r14,cat_trade_policy_wow,prop_local_r7,prop_local_r14,prop_local_wow,prop_regional_r7,prop_regional_r14,prop_regional_wow,prop_global_r7,prop_global_r14,prop_global_wow,label,is_synthetic
8.191128236440772,50.13992293601653,8.191128236440772,50.13992293601653,-8.147502853472218,3.759165770871172,-5.493003853199173,4.0,4.0,1.0,1.0,0.10955641182203857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3286692354661157,0.0,0.6713307645338843,0.3286692354661157,0.6713307645338843,0.0,8.191128236440772,9.643346177330578,-0.27218418620762164,50.13992293601653,46.617743527118456,0.16890850444776576,8.191128236440772,9.643346177330578,-0.27218418620762164,50.13992293601653,46.617743527118456,0.16890850444776576,-8.147502853472218,-7.359745942981382,0.6178734112460462,3.759165770871172,3.2869538100915188,0.8076257989355707,-5.493003853199173,-5.395221794088981,0.056550990783233945,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10955641182203857,0.1,-0.45221794088980716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09128788015071364,-0.5477820591101928,0.3286692354661157,0.3,-0.45221794088980716,0.0,0.0,0.0,0.6713307645338843,0.6087121198492863,0.45919765505049237,0.3286692354661157,0.34565763462683463,0.9716210885789784,0.6713307645338843,0.6543423653731655,0.3934907584336589,0.0,0.0,0.0,1,1
10.898419291759929,42.44920964587996,10.898419291759929,42.44920964587996,-8.915544619079895,3.735979365287461,-5.697855659354016,4.0,4.0,1.0,1.0,0.15507903541200363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4652371062360108,0.0,0.5347628937639892,0.5615027333480871,0.4384972666519129,0.0,10.898419291759929,10.550790354120036,0.43227952783995194,42.44920964587996,40.5293469476602,0.2342805522070685,10.898419291759929,10.550790354120036,0.43227952783995194,42.44920964587996,40.5293469476602,0.2342805522070685,-8.915544619079895,-7.093881442883314,1.0202968951102194,3.735979365287461,2.4844288484064454,1.3207564515922305,-5.697855659354016,-5.271388311971006,0.1776947280762542,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.15507903541200363,0.07753951770600181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.129219606257052,-0.775395177060018,0.4652371062360108,0.2326185531180054,0.0,0.0,0.0,0.0,0.5347628937639892,0.6381618406249425,-0.31018133151628435,0.5615027333480871,0.3453805546819961,2.0154692874631426,0.4384972666519129,0.654619445318004,-0.49945623100035874,0.0,0.0,0.0,1,1
4.190241935469226,7.28536290320384,4.190241935469226,7.28536290320384,-5.153790383074632,0.8670072701554933,-5.9120745967848105,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3650585745943333,0.4524395161326934,0.0,0.18250190927297327,0.8174980907270267,0.18250190927297327,0.0,4.190241935469226,49.33169354828458,-0.9584476531306152,7.28536290320384,196.54264112872107,-0.9819824637049693,4.190241935469226,49.33169354828458,-0.9584476531306152,7.28536290320384,196.54264112872107,-0.9819824637049693,-5.153790383074632,-4.898339681454689,0.16119153487898624,0.8670072701554933,2.0848430534215523,-0.7852028366476332,-5.9120745967848105,-5.807352581658373,0.03873360745612328,4.0,4.041751486894882,-0.020109084597173782,4.0,4.273780241933653,-0.1095120967734613,1.0,0.990718849798449,0.019213642897320846,1.0,1.0,0.0,0.0,0.020563376008230928,-0.4524395161326934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3650585745943333,0.2424174586681392,2.07806555307195,0.4524395161326934,0.35445339718001334,-0.0667501729936193,0.0,0.060114668346574904,-1.0,0.18250190927297327,0.34299185382946606,-0.7166559396476118,0.8174980907270267,0.6255655383068275,0.9870768963564223,0.18250190927297327,0.37443446169317235,-0.6410975235536416,0.0,0.0,0.0,1,1
11.1548578777212,46.253712326076794,11.1548578777212,46.253712326076794,-4.326987863057653,1.8035533285978147,-4.82817140407596,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2863523551074127,0.0,0.0,0.7136476448925873,0.14321913470268735,0.8567808652973127,0.0,11.1548578777212,12.295714898101,-0.1790775195262343,46.253712326076794,44.9859991426586,0.06036729444848566,11.1548578777212,12.295714898101,-0.1790775195262343,46.253712326076794,44.9859991426586,0.06036729444848566,-4.326987863057653,-5.539727679915176,-0.3598788718994371,1.8035533285978147,1.9754514824103413,-0.1370610550533441,-4.82817140407596,-4.97747136120889,-0.055852383310540224,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.014085702037979986,-0.14085702037979986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2863523551074127,0.14317617755370635,0.0,0.0,0.04225710611393996,-0.14085702037979986,0.0,0.0,0.0,0.7136476448925873,0.8145667163323537,-0.07506682453771296,0.14321913470268735,0.29798101399789256,-0.6658442960739912,0.8567808652973127,0.7020189860021074,0.6050719260239007,0.0,0.0,0.0,1,1
10.94167808096266,46.82219178409957,10.94167808096266,46.82219178409957,-4.408156070673467,1.8574203102420852,-4.835277397301245,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2745102173974758,0.0,0.0,0.7254897826025242,0.13729628934941257,0.8627037106505875,0.0,10.94167808096266,12.118065067468883,-0.18821379653017176,46.82219178409957,45.23470890554356,0.07559442278838142,10.94167808096266,12.118065067468883,-0.18821379653017176,46.82219178409957,45.23470890554356,0.07559442278838142,-4.408156070673467,-5.640870834487266,-0.3594834867260011,1.8574203102420852,2.0468613848295334,-0.1428633618068924,-4.835277397301245,-4.997012842578423,-0.05985101000680212,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.01763869865062233,-0.1763869865062233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2745102173974758,0.1372551086987379,0.0,0.0,0.05291609595186699,-0.1763869865062233,0.0,0.0,0.0,0.7254897826025242,0.8098287953493951,-0.009929737638140868,0.13729628934941257,0.29806450941828966,-0.6796633472948843,0.8627037106505875,0.7019354905817103,0.6420817892343439,0.0,0.0,0.0,1,1
6.990206636436879,28.0,19.029380090689365,28.0,-6.2454712158296335,0.0,-7.006528909042081,4.5016322272605205,4.5016322272605205,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5016322272605203,0.49836777273947974,0.29902066364368785,0.7009793363563122,0.0,6.990206636436879,4.4951033182184394,2.4951033182184394,28.0,19.986942181915836,3.2091404726589134,19.029380090689365,10.514690045344683,8.514690045344683,28.0,19.986942181915836,3.2091404726589134,-6.2454712158296335,-4.557528659275131,-1.1752216941406126,0.0,0.0,0.0,-7.006528909042081,-6.630304738596691,0.10032644545210403,4.5016322272605205,4.25081611363026,0.12540805681513006,4.5016322272605205,4.25081611363026,0.12540805681513006,1.0,0.7508161136302601,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25081611363026013,-0.5016322272605203,0.5016322272605203,0.25081611363026013,0.0,0.49836777273947974,0.49836777273947974,0.0,0.29902066364368785,0.40032644545210405,-0.5016322272605203,0.7009793363563122,0.5996735545478958,-0.29902066364368785,0.0,0.0,0.0,1,1
3.162149100990904,13.297192807927233,3.162149100990904,13.297192807927233,-8.39806973065625,0.0,-6.04731362376137,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4189254495045479,0.0,0.5810745504954521,0.4189254495045479,0.5810745504954521,0.0,3.162149100990904,80.48596403963617,-0.9769289581501057,13.297192807927233,426.5914860358352,-0.9849058168598316,3.162149100990904,80.48596403963617,-0.9769289581501057,13.297192807927233,419.61859142988976,-0.9847184056992263,-8.39806973065625,-6.3460524134771195,0.9435677719352786,0.0,1.7666342548518728,-1.0,-6.04731362376137,-5.691866707410079,0.12454212300917372,4.0,4.002585781749705,-0.0012900205790638934,4.0,4.290537275247726,-0.1162149100990904,1.0,0.9533106598676905,0.11125781039511387,1.0,1.0,0.0,0.0,0.03199812415603029,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09023480207526809,-1.0,0.4189254495045479,0.34732741311814214,-0.1358798483817082,0.0,0.025651403596036376,-1.0,0.5810745504954521,0.5367363812105534,-0.04286847225259083,0.4189254495045479,0.3686298710104761,0.15216020215772263,0.5810745504954521,0.6235837300128848,-0.1548006538247969,0.0,0.007786398976639059,-0.5810745504954521,1,1
10.3406163957276,42.1703081978638,10.3406163957276,42.1703081978638,-9.390918192151046,4.085108197914096,-5.823361310961291,4.0,4.0,1.0,1.0,0.18296918021362002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54890754064086,0.0,0.45109245935914,0.5854045874430723,0.41459541255692767,0.0,10.3406163957276,10.8296918021362,0.06041093048506685,42.1703081978638,42.0633049117491,0.06060101412427543,10.3406163957276,10.8296918021362,0.06041093048506685,42.1703081978638,42.0633049117491,0.06060101412427543,-9.390918192151046,-6.938240489817893,1.2666964387627497,4.085108197914096,2.769856590306188,1.5582875181526636,-5.823361310961291,-5.3201960653738345,0.20965218566143967,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.18296918021362002,0.09148459010681001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15245906941299886,-0.9148459010681,0.54890754064086,0.27445377032043,0.0,0.0,0.0,0.0,0.45109245935914,0.573087160266571,-0.3659658044320718,0.5854045874430723,0.3689546995755624,2.3779407854397587,0.41459541255692767,0.6310453004244377,-0.5121993496136941,0.0,0.0,0.0,1,1
10.0,22.899151192933065,10.0,22.899151192933065,-3.632236242286025,1.038915380779358,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7275212201766734,0.27247877982332663,0.0,10.0,7.275212201766734,1.874646330388777,22.899151192933065,21.44957559646653,0.14495755964665322,10.0,7.275212201766734,1.874646330388777,22.899151192933065,21.44957559646653,0.14495755964665322,-3.632236242286025,-5.9649214951206915,-1.489301907268752,1.038915380779358,0.5194576903896784,0.0,-5.0,-5.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.8188030504416834,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7275212201766734,0.4700176668005498,0.8928015820050027,0.27247877982332663,0.5299823331994501,-0.6637701737016692,0.0,0.0,0.0,1,1
3.677646598887826,36.77646598887826,3.677646598887826,36.77646598887826,-5.030519985916979,1.3027345252013693,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.677646598887826,5.677646598887826,-0.5548235600741449,36.77646598887826,44.61352814694152,-0.2073110503045238,3.677646598887826,5.677646598887826,-0.5548235600741449,36.77646598887826,44.61352814694152,-0.2073110503045238,-5.030519985916979,-6.371327297974497,-0.34712465997948405,1.3027345252013693,2.454428546999943,-0.6969186596558246,-5.0,-5.1887352423748805,-0.06397804826267135,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04194116497219566,-0.41941164972195655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12582349491658695,-0.41941164972195655,0.0,0.0,0.0,1.0,0.874176505083413,0.6291174745829349,0.0,0.12582349491658698,-0.41941164972195655,1.0,0.874176505083413,0.6291174745829349,0.0,0.0,0.0,1,1
7.058114303356243,25.05811430335624,7.058114303356243,25.05811430335624,-0.8254639512009275,0.0,-5.0,4.0,4.0,0.6322642879195304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3793585727517182,0.6206414272482819,0.0,7.058114303356243,5.63226428791953,2.2532553676177693,25.05811430335624,24.735471424160938,0.11500482313763599,7.058114303356243,5.63226428791953,2.2532553676177693,25.05811430335624,24.735471424160938,0.11500482313763599,-0.8254639512009275,-0.3371616471265304,-2.520009127900875,0.0,0.8893688196666156,-0.3677357120804696,-5.0,-4.972419821593965,0.011373269445787763,4.0,4.0,0.0,4.0,4.0,0.0,0.6322642879195304,0.3620991079698239,-0.3677357120804696,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0459669640100587,-0.3677357120804696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9540330359899412,0.12257857069348985,0.3793585727517182,0.2356462503859178,-0.3677357120804696,0.6206414272482819,0.764353749614082,-0.2567800020582284,0.0,0.0,0.0,1,1
13.895244347293332,44.209511305413336,13.895244347293332,44.209511305413336,-6.272527843544637,1.8118720703699407,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4229877159062402,0.5770122840937598,0.0,13.895244347293332,8.986905543411666,2.4620260758938324,44.209511305413336,32.24879467517834,1.1898985620604285,13.895244347293332,8.986905543411666,2.4620260758938324,44.209511305413336,32.24879467517834,1.1898985620604285,-6.272527843544637,-7.959642420039786,-0.3497785740452924,1.8118720703699407,0.934077986561788,-0.0036319501069286366,-5.0,-5.00589250546475,-0.001997459479576318,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0013094456588333637,-0.013094456588333636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003928336976500091,-0.013094456588333636,0.0,0.0,0.0,1.0,0.9960716630234999,0.019641684882500454,0.4229877159062402,0.21542219492962023,-0.013094456588333636,0.5770122840937598,0.7845778050703799,-0.4033460310237397,0.0,0.0,0.0,1,1
5.364626279832894,28.075103071598946,5.364626279832894,28.075103071598946,-4.081971273942333,0.5349755784934302,-4.932707474403342,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11214299390683036,0.0,0.0,0.8878570060931696,0.05608832008481433,0.9439116799151857,0.0,5.364626279832894,7.028163651849605,-0.49042433772303895,28.075103071598946,41.34585051193316,-0.44235824801114043,5.364626279832894,7.028163651849605,-0.49042433772303895,28.075103071598946,41.34585051193316,-0.44235824801114043,-4.081971273942333,-5.182908412107712,-0.3504126342863378,0.5349755784934302,1.5999192440780727,-0.7019136465741181,-4.932707474403342,-4.966353737201671,-0.013458505119331589,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11214299390683036,0.05607149695341518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878570060931696,0.9439285030465848,-0.11214299390683038,0.05608832008481433,0.1001481012192261,-0.20559860538689567,0.9439116799151857,0.899851898780774,0.154216944817682,0.0,0.0,0.0,1,1
7.287856132520995,28.795352596344475,7.287856132520995,28.795352596344475,-2.3512600242963417,3.975840028251012,-4.876705395030463,4.0,4.0,0.3835269751523136,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20549100828256214,0.0,0.0,0.7945089917174378,0.20549100828256214,0.7945089917174378,0.0,7.287856132520995,46.522489391470444,-0.8986356839756299,28.795352596344475,251.17316629474723,-0.9369479940747241,7.287856132520995,52.81034552399144,-0.9149281647153514,28.795352596344475,247.88531016222623,-0.9362100309952496,-2.3512600242963417,-3.1900538997960477,-0.271830432205656,3.975840028251012,3.482928323881129,0.2541686471250156,-4.876705395030463,-4.979034855527416,-0.04029970980908836,4.0,4.0,0.0,4.0,4.0,0.0,0.3835269751523136,0.6582027682387617,-0.5835748034138626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20549100828256214,0.20274550414128106,0.027455041412810716,0.0,0.06712143867479009,-1.0,0.0,0.0,0.0,0.7945089917174378,0.7301330571839287,0.20330458916677152,0.20549100828256214,0.30206334612909597,-0.5107356945653282,0.7945089917174378,0.6636937765213238,0.4976886464204036,0.0,0.034242877349580106,-1.0,1,1
10.15571873012218,28.62287492048872,10.15571873012218,28.62287492048872,-2.031288903070788,0.0698671012375689,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5933274524142647,0.4066725475857354,0.0,10.15571873012218,6.116789047591634,3.941605476204183,28.62287492048872,24.31143746024436,0.43114374602443584,10.15571873012218,6.116789047591634,3.941605476204183,28.62287492048872,24.31143746024436,0.43114374602443584,-2.031288903070788,-0.745746464653636,-2.851115047147972,0.0698671012375689,0.03493355061878445,0.0,-5.0,-5.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.5194648412652725,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5933274524142647,0.29666372620713233,0.0,0.4066725475857354,0.7033362737928675,-0.5933274524142647,0.0,0.0,0.0,1,1
10.513372722468871,40.43209453392529,10.513372722468871,40.43209453392529,-4.022400277601036,1.3536262628725504,-4.829732545550622,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28375071283988745,0.0,0.0,0.7162492871601125,0.14191792328355607,0.858082076716444,0.0,10.513372722468871,11.662035450221984,-0.22072809548972588,40.43209453392529,43.40534908898755,-0.09910848516874197,10.513372722468871,11.662035450221984,-0.22072809548972588,40.43209453392529,43.40534908898755,-0.09910848516874197,-4.022400277601036,-5.14864350453197,-0.3589743001804958,1.3536262628725504,1.6716412820239919,-0.24576460529751465,-4.829732545550622,-4.914866272775312,-0.03405349088987551,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28375071283988745,0.14187535641994373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162492871601125,0.8581246435800564,-0.2837507128398875,0.14191792328355607,0.25340053908428595,-0.5202175259016792,0.858082076716444,0.746599460915714,0.3902086657358413,0.0,0.0,0.0,1,1
6.487744742362143,25.609475464356663,6.487744742362143,25.609475464356663,-8.430193214817022,1.7821788710158661,-5.373161711354322,4.0,4.0,1.0,1.0,0.08292482474540475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24877447423621424,0.0,0.7512255257637858,0.24877447423621424,0.7512255257637858,0.0,6.487744742362143,11.585375876272977,-0.5374047216395517,25.609475464356663,73.43954556619477,-0.5576584371933997,6.487744742362143,13.341503505091906,-0.5644220697752275,25.609475464356663,73.43954556619477,-0.5576584371933997,-8.430193214817022,-5.8405096615320184,1.627882477684599,1.7821788710158661,1.85251179713234,0.12086721447538751,-5.373161711354322,-5.197802272169026,0.07467678168825335,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.9707312061863511,0.06504176403033073,1.0,1.0,0.0,0.08292482474540475,0.04146241237270237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12763469784640616,-1.0,0.24877447423621424,0.18292482474540475,-0.5853758762729763,0.0,0.0,0.0,0.7512255257637858,0.689440477408189,0.2243884965893681,0.24877447423621424,0.246752539271701,0.49234837574213697,0.7512255257637858,0.6947098731010015,0.36977929303654355,0.0,0.05853758762729763,-0.5853758762729763,1,1
6.682797344629151,58.6344053107417,6.682797344629151,58.6344053107417,-6.2882149157754315,2.9941724452816665,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03658086773850676,0.9634191322614932,0.0,6.682797344629151,8.085349668078644,-0.15248596257193284,58.6344053107417,49.378356306505765,0.49441260108923957,6.682797344629151,8.085349668078644,-0.15248596257193284,58.6344053107417,49.378356306505765,0.49441260108923957,-6.2882149157754315,-7.983218106179743,-0.35027147937416087,2.9941724452816665,3.462806983489616,-0.2536924192626482,-5.0,-5.411592649364611,-0.1395229319880035,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09146503319213561,-0.9146503319213561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27439509957640684,-0.9146503319213561,0.0,0.0,0.0,1.0,0.7256049004235932,1.3719754978820342,0.03658086773850676,0.2926855334456603,-0.9146503319213561,0.9634191322614932,0.7073144665543397,1.3353946301435276,0.0,0.0,0.0,1,1
6.0062514963081055,10.06876645938916,6.0062514963081055,10.06876645938916,-3.89533174704197,1.5935699341940257,-4.6007814370385125,4.0,4.0,0.9976556888844605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6653975007442062,0.0,0.0,0.3346024992557937,0.6653975007442062,0.3346024992557937,0.0,6.0062514963081055,61.97499401476758,-0.9490614188673734,10.06876645938916,235.15628740770262,-0.9781429025062274,6.0062514963081055,61.996874251845945,-0.9490921279720448,10.06876645938916,235.14378441508643,-0.9781400961951962,-3.89533174704197,-4.512734941927454,-0.24093357211093525,1.5935699341940257,2.8136310492840853,-0.6041765924448308,-4.6007814370385125,-5.170524213249093,-0.19844909385866902,4.0,4.076011661703253,-0.03661007186189205,4.0,4.498437125922973,-0.19937485036918942,0.9976556888844605,0.9818370534288197,0.03268542203914626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6653975007442062,0.3921259683219731,4.607752579001108,0.0,0.033981582026820806,-1.0,0.0,0.08448509284394415,-0.9968742518459474,0.3346024992557937,0.4894073568072621,-0.48070372082136525,0.6653975007442062,0.5783370048755956,0.3540804294958112,0.3346024992557937,0.4216004801613231,-0.3422502501985173,0.0,6.251496308105203e-05,-0.0031257481540526433,1,1
2.0,20.0,2.0,20.0,-3.7648200908899376,0.0,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.5021950103312425,-0.5836991683885404,20.0,32.03512016529988,-0.47702667060237813,2.0,9.47585488635633,-0.7970441639608651,20.0,32.03512016529988,-0.47702667060237813,-3.7648200908899376,-6.10082628616461,-0.5110781813486731,0.0,0.7799339607949365,-0.5021950103312426,-5.0,-5.995609979337515,-0.2212466620750033,4.0,4.248902494834379,-0.09956099793375146,4.0,4.248902494834379,-0.09956099793375146,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2489024948343787,-0.4978049896687574,1.0,0.7510975051656212,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
6.381540069280176,27.144620207840525,6.381540069280176,27.144620207840525,-4.633277231168695,2.879877328777052,-4.910692247401993,4.0,4.0,0.5534612370099672,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14884625433001095,0.0,0.0,0.851153745669989,0.14884625433001095,0.851153745669989,0.0,6.381540069280176,78.27689896079738,-0.9451439310665402,27.144620207840525,422.97370909386507,-0.9580183397255623,6.381540069280176,82.44459408203768,-0.95099332772793,27.144620207840525,415.7367892324254,-0.957353301815052,-4.633277231168695,-4.504910430226456,0.04248968224018079,2.879877328777052,3.2616075062597645,-0.09155000511748801,-4.910692247401993,-4.99487480654311,-0.03319475691225216,4.0,4.001800536672926,-0.0008982696864105902,4.0,4.202307491339978,-0.08092299653599122,0.5534612370099672,0.7263582541270478,-0.35956667920032526,1.0,1.0,0.0,0.0,0.009022914113763022,-0.4046149826799562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14884625433001095,0.17911666096409296,-0.25576872834994524,0.0,0.06101153745669991,-1.0,0.0,0.009022914113763018,-0.4046149826799562,0.851153745669989,0.75082865671631,0.32314637387391154,0.14884625433001095,0.25725323107804643,-0.6456041563571169,0.851153745669989,0.7254172278076412,0.4154545190648456,0.0,0.017329541114312282,-1.0,1,1
